stem,count
"ושהם",49
"נעסוק",49
"ברשתות",49
"להקדמת",49
"מושך",49
"כאדם",49
"היפה",49
"שייכנס",49
"פומבי",49
"ומורים",49
"ולצאת",49
"אוכלוסיה",49
"הגילאים",49
"בןגוריון",49
"שטרם",49
"בשיחות",49
"זוארץ",48
"מרתק",48
"הפירוק",48
"מספיקה",48
"לנציב",48
"מרוויחה",48
"שבעקבות",48
"למשטרת",48
"בדיוני",48
"בשבילנו",48
"מצוות",48
"ולפתור",48
"בסוגריים",48
"הסבירו",48
"המעטה",48
"הבשורה",48
"שהתכנית",48
"בנושאי",48
"אסטרחן",48
"בכוחות",48
"הזכאים",48
"משנות",48
"ללחוץ",48
"מממנת",48
"הפינוי",48
"בתאריך",48
"לסיור",48
"שלומד",48
"הגיונית",48
"להצלחה",48
"היכרות",48
"הבטיח",48
"שכונת",48
"הדדי",48
"נתמקד",48
"נאמנות",48
"שככה",48
"השתתפתי",48
"המזכירות",48
"והטיפול",48
"החורף",48
"רגוע",48
"בטיסה",48
"ביטחונית",48
"לקופה",48
"שמבחינתנו",48
"מתחדשות",48
"עור",48
"ללשכה",48
"סטנדרט",48
"ענפים",48
"טיפולית",48
"שכשאתה",48
"חריש",48
"לעיתונות",48
"לשמחתנו",48
"פנסיוני",48
"נפגעות",48
"הפירמידה",48
"תקראו",48
"כתובים",48
"שהעברנו",48
"וסעיף",48
"יוביל",48
"זל",48
"הפסד",48
"המורות",48
"חוצה",48
"המדויק",48
"ועדי",48
"האיומים",48
"בעדינות",48
"הערב",48
"ורווחה",48
"מירון",48
"מתנהגים",48
"סקטור",48
"כנציג",48
"במפעלים",48
"מקומם",48
"האמיתיים",48
"קיצוניים",48
"בייצור",48
"במקלט",48
"ועלידי",48
"והמשמעות",48
"איכותית",48
"מתה",48
"ללקוחות",48
"עיצומים",48
"הגירה",48
"ואחריה",48
"סטטוטורי",48
"המעצרים",48
"הבוררות",48
"שעושות",48
"הצהרים",48
"שביתהמשפט",48
"ער",48
"מפסיק",48
"דוקטורט",48
"אצלה",48
"העדות",48
"בצהריים",48
"בביתמשפט",48
"שניתנת",48
"הספורטאים",48
"פגשתי",48
"ההרכב",48
"תלוש",48
"תפקוד",48
"בתפקידי",48
"מהוראות",48
"בשמונה",48
"רז",48
"גירעונות",48
"פנוי",48
"ביןלאומית",48
"הזוי",48
"טכניות",48
"אחריה",48
"שמתנהל",48
"כיסאות",48
"מולם",48
"שסוכם",48
"בפיילוט",48
"תדברו",48
"פוליטיות",48
"המדרגה",48
"קום",48
"גופנית",48
"כתובה",48
"שידבר",48
"מאף",48
"הסיום",48
"הקבע",48
"תשלמו",48
"כרגיל",48
"שיפוי",48
"מחלת",48
"חכמה",48
"צרפת",48
"ששווה",48
"בראשו",48
"מבוטחים",48
"להיסגר",48
"באנרגיה",48
"הערתי",48
"ממצה",48
"תו",47
"המכובדת",47
"תקיים",47
"ואגיד",47
"הגרף",47
"לאלימות",47
"למערכות",47
"שהצלחנו",47
"שנוגעות",47
"הליכה",47
"נגזר",47
"בשלושת",47
"שייצא",47
"בבחינת",47
"המפלגה",47
"הנגשת",47
"השיחות",47
"מצטבר",47
"הטובות",47
"ידעה",47
"נגזרת",47
"פרוטוקולים",47
"אףאחד",47
"מחשוב",47
"נהרג",47
"ונדבר",47
"שעבד",47
"מפסיד",47
"שמבין",47
"שמס",47
"ייעוד",47
"מושכלת",47
"השלטים",47
"קוד",47
"בנציבות",47
"פסיכיאטרי",47
"השעון",47
"מעורר",47
"תתכנס",47
"שלצערי",47
"ייאמר",47
"הודעתי",47
"מאוחד",47
"מפלגת",47
"מוטרד",47
"גינות",47
"הרצאה",47
"תפעל",47
"לתוכניות",47
"במדע",47
"ההחרגה",47
"בתוכה",47
"מאבד",47
"המוביל",47
"יושבתהראש",47
"במשטרת",47
"ותקנות",47
"הגעה",47
"בהינתן",47
"שבחלק",47
"עיכובים",47
"מאפשרות",47
"כלא",47
"שדורש",47
"החוכמה",47
"תקראי",47
"וקידום",47
"לחילופין",47
"המדידה",47
"הפלסטינים",47
"להנחה",47
"שאגב",47
"בדימונה",47
"לחוזה",47
"לנצרת",47
"וחברה",47
"מגמות",47
"ויום",47
"ובמידה",47
"מינה",47
"הקשרים",47
"באור",47
"הכיבוי",47
"ירוויחו",47
"מאיזו",47
"יימצא",47
"בלימודים",47
"תעסוקתית",47
"רוכש",47
"הציונות",47
"מתקבלת",47
"שנכנסת",47
"עישון",47
"היגוי",47
"פוטר",47
"בפנסיה",47
"יהודיים",47
"השגריר",47
"משימות",47
"שכמה",47
"האינטגרציה",47
"שולחת",47
"לפרטי",47
"מיגון",47
"רכיבים",47
"תגובות",47
"לפרוש",47
"פרקטית",47
"בזמנים",47
"הקולנוע",47
"נעמי",47
"האשה",47
"האסון",47
"הוריד",47
"אימהות",47
"ממכרז",47
"אשמה",47
"מבוטל",47
"קהילתי",47
"לזוגות",47
"גשם",47
"להתייחסות",47
"בחיוב",47
"בשיא",47
"אורבך",47
"המכירות",47
"תוריד",47
"עדינה",47
"התאונה",47
"בפניך",47
"התעללות",47
"מגנים",47
"ושמענו",47
"ותפקיד",47
"לגילאי",47
"המליץ",47
"לבניין",47
"וחומר",46
"התחייב",46
"תשעים",46
"משפיעים",46
"עידו",46
"הוציאה",46
"שהמהלך",46
"סיפרתי",46
"מתקין",46
"הלידה",46
"נבחרי",46
"דוברת",46
"ההגעה",46
"בסרטן",46
"חום",46
"קומה",46
"נפגעת",46
"עתידי",46
"להשכרה",46
"קשבת",46
"שהביטוח",46
"אחריהם",46
"שמעסיק",46
"בזירה",46
"ובינתיים",46
"למתווה",46
"מנוס",46
"מוצדקת",46
"מאבקים",46
"מדרג",46
"המוסמך",46
"למערך",46
"השלבים",46
"שמתייחסים",46
"ולסייע",46
"בעובדה",46
"סגרנו",46
"ציר",46
"בעצמנו",46
"מהצבא",46
"שהתחילה",46
"האוטובוסים",46
"מבנק",46
"מינוס",46
"שמתעסקים",46
"אנטנות",46
"חריפה",46
"כישורי",46
"תעבוד",46
"יכנס",46
"הפרקטיקה",46
"באילו",46
"גלוי",46
"הסדרי",46
"נמצאו",46
"תחולה",46
"אורנה",46
"הזקן",46
"הרשם",46
"מחודשת",46
"המפורטים",46
"מילוי",46
"הדחיפות",46
"לשילוב",46
"מתכנן",46
"הכדורסל",46
"ולמשרד",46
"מאחור",46
"מהחברים",46
"צחוק",46
"המתאימה",46
"הממוצעת",46
"ובהמשך",46
"הבחור",46
"נוספו",46
"למרכזי",46
"מאת",46
"קווים",46
"לבנים",46
"שההסדר",46
"בחרתי",46
"הנסיעה",46
"זהב",46
"בנהלים",46
"אונס",46
"מזיק",46
"מהבוקר",46
"עשיר",46
"בתקצוב",46
"מציינת",46
"חזי",46
"החוברת",46
"מהבעיות",46
"המדיני",46
"נפגעו",46
"שנתייםשלוש",46
"קנביס",46
"סיפר",46
"ממשית",46
"המכובד",46
"לפקיד",46
"הרכיבים",46
"סטייה",46
"סובל",46
"תבע",46
"שנבחר",46
"לצבור",46
"פרסומו",46
"הכספית",46
"המפקחת",46
"רון",46
"נתקל",46
"מיעוטים",46
"ועולה",46
"הצוותים",46
"רגליים",46
"הראיות",46
"השקל",46
"קשורות",46
"דיוקם",46
"שנכתב",46
"שמחזיקים",46
"לאמירה",46
"ללשכת",46
"סוציו",46
"בפרסום",46
"בוצעה",46
"בצומת",46
"ואכיפה",46
"במעלה",46
"שתביא",46
"מעצרים",46
"רובן",46
"מהחינוך",46
"החשוד",46
"חוששת",46
"פריטים",46
"הניסוי",46
"נפלו",46
"ולשים",46
"לקשרי",46
"שבוועדה",46
"בהליכי",46
"שבדיון",46
"עילה",46
"לפרוס",46
"משפיעה",46
"אורלב",46
"חושבות",46
"לתמחר",46
"הצפי",46
"תחלואה",46
"וטובה",46
"נפתר",45
"מתאימות",45
"לאכיפה",45
"שדות",45
"נחשפים",45
"מלה",45
"הפקה",45
"בשקף",45
"מחסום",45
"שכתב",45
"ישמע",45
"מאדם",45
"והפיקוח",45
"הורדה",45
"הגבר",45
"כשבועיים",45
"האמורה",45
"מהגרי",45
"להסדרת",45
"חוותדעת",45
"מתואם",45
"שיעלו",45
"דמוקרטי",45
"מתעלמים",45
"מאתמול",45
"שאליה",45
"שלפיו",45
"המאפיינים",45
"לפיילוט",45
"הטרדות",45
"בפחות",45
"שהסכום",45
"לידו",45
"ע",45
"נאור",45
"ההסעה",45
"לשקם",45
"ידיד",45
"תודיע",45
"יקרא",45
"ורציתי",45
"מהקואליציה",45
"הנכבד",45
"שהשנה",45
"טיפלו",45
"בקורס",45
"לסוגיית",45
"ויושב",45
"מארנונה",45
"האתרים",45
"גבעת",45
"יחתום",45
"ולאשר",45
"השומר",45
"מדאיג",45
"לפגרה",45
"הפה",45
"המרכיב",45
"הביטחוניים",45
"שאמון",45
"ורוב",45
"יצוקה",45
"תפסיקו",45
"התחזוקה",45
"התארגנות",45
"רבין",45
"להטמיע",45
"צרכנות",45
"האולמות",45
"ההצהרה",45
"ראתה",45
"מתגלגל",45
"מהנושאים",45
"ישמעו",45
"מבחינתך",45
"לתמרץ",45
"ממספר",45
"החזקים",45
"והכסף",45
"זמינות",45
"שעבוד",45
"כחצי",45
"והנתונים",45
"רעידת",45
"בתעודת",45
"נרשמו",45
"הגמלאים",45
"שערורייה",45
"שמוכר",45
"מסיימת",45
"אדמות",45
"הוזמנו",45
"שכלית",45
"הצהרות",45
"עליתי",45
"טריוויאלי",45
"להיבחר",45
"מרחיב",45
"שלושהארבעה",45
"יושבות",45
"מיועדים",45
"השולט",45
"נסגור",45
"בוצעו",45
"משדרים",45
"בדירקטוריון",45
"הגבוהים",45
"שנשארו",45
"והטכנאים",45
"גשר",45
"תכנים",45
"ורבע",45
"רבני",45
"בחורף",45
"מונחת",45
"ששאלת",45
"בחורה",45
"שחקן",45
"וניסיון",45
"הכניס",45
"כנושא",45
"ומערכת",45
"שלטים",45
"נאותה",45
"הקדמת",45
"המימוש",45
"לטוב",45
"מכספי",45
"היצף",45
"בחודשיים",45
"לעשייה",45
"דיל",45
"תשים",45
"פיגור",45
"מטעמי",45
"ולמנוע",45
"יתקבל",45
"והציבור",45
"שבשלב",45
"סודן",45
"זהירות",45
"ושיש",45
"מוגש",45
"אקונומי",45
"ההמתנה",45
"ממר",45
"אסטרטגי",45
"נתיב",45
"בחרה",45
"היוועצות",45
"מוחה",45
"בינלאומיות",45
"מוחקים",45
"הצגות",45
"מגרש",45
"דולרים",45
"בעשייה",45
"יטופל",45
"מסוכנת",45
"שקיבלה",45
"המיון",45
"העבודות",45
"וליצור",45
"הזוכה",44
"שמנסה",44
"הוותק",44
"פורסמו",44
"רגישה",44
"בשבס",44
"הדרגות",44
"הצינור",44
"שאחוז",44
"ברגולציה",44
"נלחם",44
"שהעסק",44
"פוסט",44
"כהונתו",44
"בחופים",44
"בקשתו",44
"קנו",44
"בפניות",44
"דינו",44
"השילוט",44
"לפח",44
"חשוף",44
"סוציואקונומי",44
"הגבוהות",44
"ונציגי",44
"פנאי",44
"כמנכל",44
"שוחחתי",44
"והשנייה",44
"שגורם",44
"שיפוט",44
"ויושבראש",44
"שעלול",44
"העתידי",44
"המכשיר",44
"פישוט",44
"שביקשתי",44
"במלון",44
"ובאיזה",44
"תכלול",44
"קשב",44
"אפלבוים",44
"שלגביהם",44
"מוכשר",44
"והבעיה",44
"פסקי",44
"נזקקים",44
"בטיחותי",44
"ניכרת",44
"פרלמנטרי",44
"מאחריות",44
"להסתיר",44
"האמן",44
"הקדמה",44
"לחלוק",44
"יקנה",44
"יציב",44
"הרבים",44
"מציינים",44
"שנדבר",44
"למקצוע",44
"רבקה",44
"בתימשפט",44
"הכלליות",44
"מהמרכז",44
"פסקאות",44
"בהרכב",44
"עסוק",44
"יודיע",44
"משלה",44
"נגדם",44
"מני",44
"למפעיל",44
"המומחה",44
"מצטיינים",44
"וקשרי",44
"תנסו",44
"שמצאנו",44
"בשבילם",44
"עבורנו",44
"התמריץ",44
"הודענו",44
"עדה",44
"שדנה",44
"לים",44
"אשכול",44
"הרווחיות",44
"המסוים",44
"משפטנים",44
"משחררים",44
"שהמשמעות",44
"רציתם",44
"שבתקופה",44
"תסקיר",44
"חסרה",44
"שרובם",44
"להתייעל",44
"הישנות",44
"לשרוד",44
"יילכו",44
"שרשרת",44
"ונדון",44
"בדירות",44
"התניה",44
"המינים",44
"סבא",44
"להקפיד",44
"ארי",44
"הולמת",44
"הגינות",44
"האלקטרוני",44
"לשפץ",44
"לכדי",44
"לפרש",44
"לדמי",44
"ייפגעו",44
"ביושר",44
"לקחתם",44
"וחשבון",44
"רמבם",44
"באגת",44
"לגובה",44
"שהצגת",44
"למעונות",44
"עימות",44
"פוגשים",44
"מנוהל",44
"ההיטל",44
"חלש",44
"לפתרונות",44
"בתמיכה",44
"מתווכחים",44
"שינו",44
"מעבדות",44
"לכמות",44
"הצער",44
"אקצר",44
"בקופת",44
"בתפקידו",44
"בתחילה",44
"חרדית",44
"המיעוטים",44
"הלוח",44
"נעורים",44
"לפחד",44
"כלול",44
"המועסקים",44
"לרישום",44
"תחקיר",44
"הסניף",44
"ההסברים",44
"שואפים",44
"משורת",44
"יורידו",44
"סברנו",44
"בדרגות",44
"בחסות",44
"מקדמת",44
"מדהימים",44
"הפחד",44
"קנייה",44
"בתקופות",44
"יכולתם",44
"שרמת",44
"לכפר",44
"לחייל",44
"עיניו",44
"מגישה",44
"ושנית",43
"היסף",43
"הקדוש",43
"לרמות",43
"שהשאלה",43
"מתקבלות",43
"במגוון",43
"ולתקן",43
"מהסכום",43
"וחוזר",43
"ביממה",43
"המדריכים",43
"סומכת",43
"וארגון",43
"שאיננה",43
"לפעולה",43
"הנורמה",43
"סיקור",43
"ישראלמנהל",43
"שתייה",43
"ייפתח",43
"קצינים",43
"להארכת",43
"המינויים",43
"לקיום",43
"זכויותיהם",43
"שמקבלת",43
"אינטרנטי",43
"מתמשכת",43
"מוטלת",43
"תציע",43
"ייפתר",43
"כתיבה",43
"שחסרים",43
"זלמן",43
"לעיריית",43
"בסניף",43
"המחזיקים",43
"נוותר",43
"הבינה",43
"השיעורים",43
"בניאדם",43
"ויצו",43
"כשירות",43
"ליישובים",43
"להספיק",43
"הדאגה",43
"אמנות",43
"שנולדו",43
"במבט",43
"למיניהן",43
"דרוזים",43
"משאירה",43
"תצביע",43
"גמול",43
"בכיס",43
"דוחה",43
"הפיקוד",43
"השלושה",43
"היבוא",43
"מועיל",43
"נגדיר",43
"ולהפוך",43
"שהגעתי",43
"הקהילות",43
"חרדיות",43
"ובעולם",43
"בררה",43
"הטכנולוגיות",43
"קיומה",43
"מזלזל",43
"מוקדי",43
"מהנוסח",43
"במועצות",43
